model,term,log_odds,se,odds_ratio,or_ci95_lo,or_ci95_hi,p_value
H1_hist_logit,Intercept,-2.8009390390714377,0.12487138946416679,0.06075298640307176,0.04756362633799884,0.07759974671954568,1.9799048819788552e-111
H1_hist_logit,C(county_norm)[T.RIO BLANCO],0.7051673400714246,0.09230280712959178,2.024185383909321,1.6891979628594294,2.425604670690154,2.1769942798997893e-14
H1_hist_logit,C(county_norm)[T.WELD],1.554510199170507,0.05225884445431949,4.732767843744075,4.272003256897774,5.243229022967465,1.932918339808925e-194
H1_hist_logit,C(rurality_3)[T.Suburban],0.7309288913545525,0.19858467860173157,2.0770090276182382,1.407342144023514,3.0653288677011155,0.0002326025081978018
H1_hist_logit,C(rurality_3)[T.Urban],1.4201271685175372,0.03514281227562394,4.137646585178478,3.8622397312460057,4.432692027202559,0.0
H1_hist_logit,post,0.4991214333274093,0.07139958118431976,1.6472733952599856,1.4321520659495994,1.8947077641033512,2.738355373998346e-12
